order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00003448,O0001378,P0037,1,265.67,5,252.39
OI00003449,O0001378,P0043,2,928.06,0,1856.12
OI00003450,O0001378,P0042,1,785.40,0,785.40
OI00003451,O0001379,P0034,2,1291.40,15,2195.38
OI00003452,O0001379,P0019,1,893.32,0,893.32
OI00003453,O0001379,P0031,1,874.24,10,786.82
OI00003454,O0001380,P0009,2,1133.54,0,2267.08
OI00003455,O0001381,P0059,1,1368.20,0,1368.20
OI00003456,O0001382,P0004,1,606.51,5,576.18
OI00003457,O0001382,P0012,1,148.19,10,133.37
OI00003458,O0001382,P0013,1,257.07,0,257.07
OI00003459,O0001382,P0047,1,1350.45,15,1147.88
OI00003460,O0001383,P0059,1,1368.20,10,1231.38
OI00003461,O0001383,P0004,1,606.51,0,606.51
OI00003462,O0001384,P0049,1,231.91,5,220.31
OI00003463,O0001385,P0012,1,148.19,0,148.19
OI00003464,O0001385,P0048,1,99.71,0,99.71
OI00003465,O0001385,P0060,1,102.61,0,102.61
OI00003466,O0001385,P0040,1,595.34,5,565.57
OI00003467,O0001386,P0040,1,595.34,15,506.04
OI00003468,O0001386,P0060,1,102.61,0,102.61
OI00003469,O0001386,P0055,1,931.83,0,931.83
OI00003470,O0001387,P0010,2,1286.45,10,2315.61
OI00003471,O0001387,P0013,1,257.07,0,257.07
OI00003472,O0001388,P0037,2,265.67,10,478.21
OI00003473,O0001388,P0012,2,148.19,0,296.38
OI00003474,O0001388,P0039,1,474.61,10,427.15
OI00003475,O0001388,P0015,1,427.79,0,427.79
OI00003476,O0001389,P0045,2,1130.26,0,2260.52
OI00003477,O0001389,P0017,2,682.56,0,1365.12
OI00003478,O0001389,P0002,2,313.06,10,563.51
OI00003479,O0001390,P0011,1,1360.30,15,1156.25
OI00003480,O0001390,P0058,1,1293.33,5,1228.66
OI00003481,O0001390,P0035,1,1339.16,0,1339.16
OI00003482,O0001391,P0011,1,1360.30,5,1292.28
OI00003483,O0001391,P0038,1,362.52,10,326.27
OI00003484,O0001391,P0054,1,769.72,0,769.72
OI00003485,O0001391,P0034,2,1291.40,0,2582.80
OI00003486,O0001392,P0050,1,377.06,10,339.35
OI00003487,O0001392,P0040,1,595.34,15,506.04
OI00003488,O0001393,P0051,1,451.37,15,383.66
OI00003489,O0001393,P0009,1,1133.54,10,1020.19
OI00003490,O0001393,P0008,1,1054.76,10,949.28
OI00003491,O0001394,P0020,1,1044.61,0,1044.61
OI00003492,O0001394,P0037,2,265.67,0,531.34
OI00003493,O0001394,P0029,1,703.99,15,598.39
OI00003494,O0001394,P0036,1,101.46,5,96.39
OI00003495,O0001395,P0031,2,874.24,5,1661.06
OI00003496,O0001395,P0011,1,1360.30,10,1224.27
OI00003497,O0001395,P0026,1,366.66,5,348.33
OI00003498,O0001396,P0043,1,928.06,0,928.06
OI00003499,O0001396,P0049,1,231.91,0,231.91
OI00003500,O0001396,P0034,1,1291.40,15,1097.69
OI00003501,O0001396,P0006,1,762.29,15,647.95
OI00003502,O0001397,P0004,1,606.51,0,606.51
OI00003503,O0001398,P0052,1,604.83,0,604.83
OI00003504,O0001398,P0041,1,672.66,0,672.66
OI00003505,O0001398,P0029,3,703.99,10,1900.77
OI00003506,O0001398,P0058,1,1293.33,5,1228.66
OI00003507,O0001399,P0047,1,1350.45,15,1147.88
OI00003508,O0001400,P0014,1,348.45,5,331.03
OI00003509,O0001400,P0011,1,1360.30,15,1156.25
OI00003510,O0001400,P0060,1,102.61,10,92.35
OI00003511,O0001401,P0006,1,762.29,5,724.18
OI00003512,O0001401,P0056,1,1060.69,10,954.62
OI00003513,O0001401,P0049,1,231.91,0,231.91
OI00003514,O0001401,P0026,1,366.66,0,366.66
OI00003515,O0001402,P0025,1,266.10,0,266.10
OI00003516,O0001402,P0019,1,893.32,5,848.65
OI00003517,O0001403,P0040,1,595.34,10,535.81
OI00003518,O0001404,P0003,1,496.81,0,496.81
OI00003519,O0001404,P0040,1,595.34,5,565.57
OI00003520,O0001404,P0036,1,101.46,0,101.46
OI00003521,O0001404,P0053,1,655.90,15,557.51
OI00003522,O0001405,P0014,1,348.45,0,348.45
OI00003523,O0001405,P0060,1,102.61,10,92.35
OI00003524,O0001405,P0047,1,1350.45,0,1350.45
OI00003525,O0001405,P0002,1,313.06,0,313.06
OI00003526,O0001406,P0011,3,1360.30,15,3468.76
OI00003527,O0001406,P0047,1,1350.45,0,1350.45
OI00003528,O0001406,P0042,1,785.40,0,785.40
OI00003529,O0001406,P0010,1,1286.45,0,1286.45
OI00003530,O0001407,P0017,1,682.56,0,682.56
OI00003531,O0001407,P0002,1,313.06,10,281.75
OI00003532,O0001408,P0021,1,1159.91,15,985.92
OI00003533,O0001409,P0058,1,1293.33,0,1293.33
OI00003534,O0001409,P0060,1,102.61,0,102.61
OI00003535,O0001410,P0007,1,902.47,15,767.10
OI00003536,O0001411,P0007,1,902.47,10,812.22
OI00003537,O0001412,P0057,1,1179.24,15,1002.35
OI00003538,O0001412,P0030,1,794.06,10,714.65
OI00003539,O0001413,P0037,2,265.67,5,504.77
OI00003540,O0001414,P0009,1,1133.54,15,963.51
OI00003541,O0001414,P0035,1,1339.16,0,1339.16
OI00003542,O0001414,P0019,1,893.32,10,803.99
OI00003543,O0001414,P0036,1,101.46,0,101.46
OI00003544,O0001415,P0045,1,1130.26,0,1130.26
OI00003545,O0001415,P0015,1,427.79,0,427.79
OI00003546,O0001415,P0035,1,1339.16,15,1138.29
OI00003547,O0001416,P0046,1,1240.65,5,1178.62
OI00003548,O0001416,P0053,1,655.90,0,655.90
OI00003549,O0001417,P0028,1,598.14,5,568.23
OI00003550,O0001418,P0006,3,762.29,15,1943.84
OI00003551,O0001418,P0053,1,655.90,15,557.51
OI00003552,O0001418,P0018,1,839.52,15,713.59
OI00003553,O0001419,P0033,2,1167.43,10,2101.37
OI00003554,O0001420,P0054,1,769.72,15,654.26
OI00003555,O0001420,P0001,1,236.92,5,225.07
OI00003556,O0001420,P0008,1,1054.76,0,1054.76
OI00003557,O0001420,P0053,1,655.90,10,590.31
OI00003558,O0001421,P0043,1,928.06,15,788.85
OI00003559,O0001421,P0056,1,1060.69,10,954.62
OI00003560,O0001422,P0024,3,133.54,15,340.53
OI00003561,O0001423,P0016,1,579.49,10,521.54
OI00003562,O0001423,P0033,1,1167.43,5,1109.06
OI00003563,O0001423,P0043,1,928.06,15,788.85
OI00003564,O0001423,P0011,1,1360.30,10,1224.27
OI00003565,O0001424,P0058,1,1293.33,15,1099.33
OI00003566,O0001424,P0036,2,101.46,15,172.48
OI00003567,O0001424,P0044,3,987.16,10,2665.33
OI00003568,O0001424,P0004,1,606.51,5,576.18
OI00003569,O0001425,P0037,1,265.67,5,252.39
OI00003570,O0001425,P0016,1,579.49,5,550.52
OI00003571,O0001425,P0048,1,99.71,15,84.75
OI00003572,O0001425,P0022,1,1282.59,5,1218.46
OI00003573,O0001426,P0007,2,902.47,0,1804.94
OI00003574,O0001426,P0044,1,987.16,0,987.16
OI00003575,O0001427,P0053,1,655.90,5,623.10
OI00003576,O0001427,P0024,1,133.54,0,133.54
OI00003577,O0001427,P0052,1,604.83,0,604.83
OI00003578,O0001427,P0055,1,931.83,0,931.83
OI00003579,O0001428,P0003,1,496.81,5,471.97
OI00003580,O0001428,P0044,1,987.16,0,987.16
OI00003581,O0001428,P0050,1,377.06,5,358.21
OI00003582,O0001428,P0006,1,762.29,0,762.29
OI00003583,O0001429,P0012,1,148.19,10,133.37
OI00003584,O0001429,P0057,1,1179.24,0,1179.24
OI00003585,O0001429,P0052,1,604.83,0,604.83
OI00003586,O0001429,P0044,1,987.16,0,987.16
OI00003587,O0001430,P0023,1,1336.83,15,1136.31
OI00003588,O0001430,P0026,1,366.66,0,366.66
OI00003589,O0001431,P0035,1,1339.16,0,1339.16
OI00003590,O0001431,P0007,1,902.47,0,902.47
OI00003591,O0001432,P0017,2,682.56,0,1365.12
OI00003592,O0001432,P0049,1,231.91,0,231.91
OI00003593,O0001432,P0015,1,427.79,15,363.62
OI00003594,O0001432,P0058,1,1293.33,0,1293.33
OI00003595,O0001433,P0033,1,1167.43,0,1167.43
OI00003596,O0001433,P0036,1,101.46,10,91.31
OI00003597,O0001433,P0028,2,598.14,15,1016.84
OI00003598,O0001433,P0018,2,839.52,0,1679.04
OI00003599,O0001434,P0045,1,1130.26,0,1130.26
OI00003600,O0001435,P0026,1,366.66,5,348.33
OI00003601,O0001435,P0019,1,893.32,0,893.32
OI00003602,O0001436,P0041,2,672.66,5,1278.05
OI00003603,O0001436,P0012,1,148.19,0,148.19
OI00003604,O0001437,P0007,1,902.47,5,857.35
OI00003605,O0001437,P0013,1,257.07,0,257.07
OI00003606,O0001437,P0034,1,1291.40,10,1162.26
OI00003607,O0001438,P0023,1,1336.83,0,1336.83
OI00003608,O0001438,P0035,1,1339.16,0,1339.16
OI00003609,O0001439,P0016,1,579.49,0,579.49
OI00003610,O0001439,P0048,1,99.71,10,89.74
OI00003611,O0001439,P0059,1,1368.20,0,1368.20
OI00003612,O0001439,P0011,1,1360.30,0,1360.30
OI00003613,O0001440,P0020,1,1044.61,10,940.15
OI00003614,O0001440,P0059,1,1368.20,10,1231.38
OI00003615,O0001441,P0018,1,839.52,5,797.54
OI00003616,O0001442,P0040,1,595.34,0,595.34
OI00003617,O0001443,P0018,1,839.52,5,797.54
OI00003618,O0001443,P0036,2,101.46,0,202.92
OI00003619,O0001443,P0057,1,1179.24,0,1179.24
OI00003620,O0001443,P0030,2,794.06,0,1588.12
OI00003621,O0001444,P0013,2,257.07,0,514.14
OI00003622,O0001444,P0033,1,1167.43,0,1167.43
OI00003623,O0001445,P0037,1,265.67,15,225.82
OI00003624,O0001445,P0015,1,427.79,10,385.01
OI00003625,O0001445,P0044,1,987.16,0,987.16
OI00003626,O0001445,P0045,1,1130.26,0,1130.26
OI00003627,O0001446,P0039,1,474.61,5,450.88
OI00003628,O0001446,P0003,2,496.81,5,943.94
OI00003629,O0001446,P0004,2,606.51,10,1091.72
OI00003630,O0001446,P0044,1,987.16,0,987.16
OI00003631,O0001447,P0055,3,931.83,5,2655.72
OI00003632,O0001448,P0046,1,1240.65,0,1240.65
OI00003633,O0001448,P0008,3,1054.76,10,2847.85
OI00003634,O0001448,P0024,1,133.54,15,113.51
OI00003635,O0001449,P0023,1,1336.83,0,1336.83
OI00003636,O0001450,P0023,1,1336.83,5,1269.99
OI00003637,O0001450,P0059,1,1368.20,15,1162.97
OI00003638,O0001450,P0009,1,1133.54,15,963.51
OI00003639,O0001450,P0031,1,874.24,15,743.10
OI00003640,O0001451,P0050,1,377.06,0,377.06
OI00003641,O0001451,P0041,1,672.66,0,672.66
OI00003642,O0001452,P0001,1,236.92,0,236.92
OI00003643,O0001452,P0003,3,496.81,10,1341.39
OI00003644,O0001452,P0031,1,874.24,0,874.24
OI00003645,O0001453,P0056,1,1060.69,10,954.62
OI00003646,O0001454,P0055,2,931.83,0,1863.66
OI00003647,O0001454,P0005,2,694.42,0,1388.84
OI00003648,O0001455,P0050,1,377.06,15,320.50
OI00003649,O0001455,P0039,1,474.61,10,427.15
OI00003650,O0001456,P0060,1,102.61,0,102.61
OI00003651,O0001456,P0022,1,1282.59,0,1282.59
OI00003652,O0001456,P0044,1,987.16,0,987.16
OI00003653,O0001456,P0015,1,427.79,10,385.01
OI00003654,O0001457,P0015,1,427.79,0,427.79
OI00003655,O0001457,P0035,1,1339.16,5,1272.20
OI00003656,O0001457,P0030,1,794.06,15,674.95
OI00003657,O0001458,P0011,1,1360.30,10,1224.27
OI00003658,O0001458,P0022,1,1282.59,5,1218.46
OI00003659,O0001458,P0009,1,1133.54,0,1133.54
OI00003660,O0001458,P0028,1,598.14,0,598.14
OI00003661,O0001459,P0049,1,231.91,0,231.91
OI00003662,O0001460,P0055,1,931.83,10,838.65
OI00003663,O0001460,P0010,1,1286.45,15,1093.48
OI00003664,O0001460,P0032,1,1037.48,5,985.61
OI00003665,O0001460,P0004,1,606.51,0,606.51
OI00003666,O0001461,P0043,1,928.06,0,928.06
OI00003667,O0001462,P0030,1,794.06,0,794.06
OI00003668,O0001462,P0042,1,785.40,0,785.40
OI00003669,O0001463,P0032,1,1037.48,5,985.61
OI00003670,O0001463,P0025,1,266.10,0,266.10
OI00003671,O0001463,P0017,1,682.56,5,648.43
OI00003672,O0001464,P0044,1,987.16,0,987.16
OI00003673,O0001465,P0036,1,101.46,0,101.46
OI00003674,O0001465,P0051,1,451.37,0,451.37
OI00003675,O0001465,P0053,1,655.90,0,655.90
OI00003676,O0001465,P0055,1,931.83,0,931.83
OI00003677,O0001466,P0020,1,1044.61,5,992.38
OI00003678,O0001466,P0060,1,102.61,10,92.35
OI00003679,O0001467,P0051,1,451.37,0,451.37
OI00003680,O0001468,P0047,1,1350.45,0,1350.45
OI00003681,O0001468,P0008,1,1054.76,0,1054.76
OI00003682,O0001468,P0028,2,598.14,15,1016.84
OI00003683,O0001468,P0031,1,874.24,0,874.24
OI00003684,O0001469,P0053,1,655.90,0,655.90
OI00003685,O0001469,P0038,1,362.52,0,362.52
OI00003686,O0001469,P0020,2,1044.61,0,2089.22
OI00003687,O0001470,P0016,2,579.49,15,985.13
OI00003688,O0001471,P0010,1,1286.45,15,1093.48
OI00003689,O0001471,P0040,1,595.34,0,595.34
OI00003690,O0001471,P0041,2,672.66,0,1345.32
OI00003691,O0001472,P0030,1,794.06,15,674.95
OI00003692,O0001472,P0025,1,266.10,15,226.19
OI00003693,O0001472,P0054,1,769.72,0,769.72
OI00003694,O0001472,P0013,1,257.07,5,244.22
OI00003695,O0001473,P0014,1,348.45,0,348.45
OI00003696,O0001473,P0015,1,427.79,0,427.79
OI00003697,O0001473,P0046,1,1240.65,0,1240.65
OI00003698,O0001474,P0046,2,1240.65,0,2481.30
OI00003699,O0001474,P0024,3,133.54,0,400.62
OI00003700,O0001474,P0019,1,893.32,10,803.99
OI00003701,O0001474,P0049,1,231.91,15,197.12
OI00003702,O0001475,P0007,1,902.47,10,812.22
OI00003703,O0001475,P0027,1,488.48,10,439.63
OI00003704,O0001475,P0033,1,1167.43,5,1109.06
OI00003705,O0001476,P0002,1,313.06,0,313.06
OI00003706,O0001476,P0023,1,1336.83,0,1336.83
OI00003707,O0001476,P0022,1,1282.59,10,1154.33
OI00003708,O0001476,P0059,2,1368.20,15,2325.94
OI00003709,O0001477,P0059,2,1368.20,10,2462.76
OI00003710,O0001477,P0050,1,377.06,10,339.35
OI00003711,O0001477,P0005,1,694.42,0,694.42
OI00003712,O0001477,P0032,1,1037.48,10,933.73
OI00003713,O0001478,P0004,1,606.51,10,545.86
OI00003714,O0001478,P0021,1,1159.91,0,1159.91
OI00003715,O0001478,P0056,1,1060.69,0,1060.69
OI00003716,O0001478,P0049,1,231.91,15,197.12
OI00003717,O0001479,P0041,1,672.66,15,571.76
OI00003718,O0001480,P0002,1,313.06,10,281.75
OI00003719,O0001480,P0005,1,694.42,0,694.42
OI00003720,O0001480,P0056,1,1060.69,10,954.62
OI00003721,O0001480,P0044,1,987.16,10,888.44
OI00003722,O0001481,P0044,1,987.16,0,987.16
OI00003723,O0001482,P0038,2,362.52,5,688.79
OI00003724,O0001482,P0028,2,598.14,0,1196.28
OI00003725,O0001482,P0040,1,595.34,0,595.34
OI00003726,O0001483,P0016,1,579.49,10,521.54
OI00003727,O0001484,P0053,1,655.90,10,590.31
OI00003728,O0001484,P0002,1,313.06,0,313.06
OI00003729,O0001485,P0035,1,1339.16,5,1272.20
OI00003730,O0001485,P0004,1,606.51,10,545.86
OI00003731,O0001485,P0054,2,769.72,0,1539.44
OI00003732,O0001486,P0027,2,488.48,0,976.96
OI00003733,O0001487,P0024,1,133.54,5,126.86
OI00003734,O0001488,P0017,2,682.56,0,1365.12
OI00003735,O0001488,P0056,1,1060.69,0,1060.69
OI00003736,O0001488,P0016,1,579.49,0,579.49
OI00003737,O0001488,P0038,1,362.52,0,362.52
OI00003738,O0001489,P0039,2,474.61,15,806.84
OI00003739,O0001490,P0007,1,902.47,0,902.47
OI00003740,O0001490,P0019,1,893.32,0,893.32
OI00003741,O0001490,P0045,2,1130.26,0,2260.52
OI00003742,O0001490,P0057,1,1179.24,0,1179.24
OI00003743,O0001491,P0030,2,794.06,10,1429.31
OI00003744,O0001491,P0033,1,1167.43,5,1109.06
OI00003745,O0001492,P0030,1,794.06,0,794.06
OI00003746,O0001492,P0045,2,1130.26,15,1921.44
OI00003747,O0001492,P0012,1,148.19,0,148.19
OI00003748,O0001493,P0035,1,1339.16,0,1339.16
OI00003749,O0001494,P0051,1,451.37,10,406.23
OI00003750,O0001494,P0035,3,1339.16,10,3615.73
OI00003751,O0001495,P0045,2,1130.26,15,1921.44
OI00003752,O0001495,P0040,1,595.34,5,565.57
OI00003753,O0001495,P0002,1,313.06,15,266.10
OI00003754,O0001496,P0040,2,595.34,0,1190.68
OI00003755,O0001496,P0018,1,839.52,0,839.52
OI00003756,O0001497,P0030,2,794.06,15,1349.90
OI00003757,O0001497,P0012,1,148.19,0,148.19
OI00003758,O0001497,P0033,1,1167.43,0,1167.43
OI00003759,O0001498,P0009,1,1133.54,5,1076.86
OI00003760,O0001499,P0007,1,902.47,0,902.47
OI00003761,O0001499,P0049,1,231.91,15,197.12
OI00003762,O0001499,P0029,1,703.99,0,703.99
OI00003763,O0001499,P0020,2,1044.61,10,1880.30
OI00003764,O0001500,P0034,2,1291.40,10,2324.52
OI00003765,O0001500,P0058,1,1293.33,15,1099.33
OI00003766,O0001501,P0023,1,1336.83,0,1336.83
OI00003767,O0001502,P0015,2,427.79,0,855.58
OI00003768,O0001503,P0008,2,1054.76,0,2109.52
OI00003769,O0001503,P0046,3,1240.65,5,3535.85
OI00003770,O0001503,P0022,1,1282.59,0,1282.59
OI00003771,O0001504,P0009,1,1133.54,0,1133.54
OI00003772,O0001505,P0012,2,148.19,0,296.38
OI00003773,O0001505,P0022,2,1282.59,0,2565.18
OI00003774,O0001506,P0057,1,1179.24,0,1179.24
OI00003775,O0001507,P0035,1,1339.16,15,1138.29
OI00003776,O0001507,P0036,2,101.46,5,192.77
OI00003777,O0001508,P0012,1,148.19,5,140.78
OI00003778,O0001509,P0053,1,655.90,0,655.90
OI00003779,O0001509,P0018,1,839.52,0,839.52
OI00003780,O0001509,P0011,2,1360.30,15,2312.51
OI00003781,O0001510,P0001,2,236.92,0,473.84
OI00003782,O0001510,P0014,1,348.45,0,348.45
OI00003783,O0001510,P0024,1,133.54,0,133.54
OI00003784,O0001510,P0040,1,595.34,0,595.34
OI00003785,O0001511,P0023,2,1336.83,0,2673.66
OI00003786,O0001511,P0035,1,1339.16,0,1339.16
OI00003787,O0001511,P0057,1,1179.24,0,1179.24
OI00003788,O0001512,P0052,1,604.83,0,604.83
OI00003789,O0001512,P0011,1,1360.30,15,1156.25
OI00003790,O0001513,P0057,1,1179.24,0,1179.24
OI00003791,O0001513,P0011,1,1360.30,0,1360.30
OI00003792,O0001514,P0057,1,1179.24,15,1002.35
OI00003793,O0001514,P0030,1,794.06,10,714.65
OI00003794,O0001515,P0034,1,1291.40,0,1291.40
OI00003795,O0001515,P0041,1,672.66,10,605.39
OI00003796,O0001515,P0056,1,1060.69,0,1060.69
OI00003797,O0001516,P0041,1,672.66,15,571.76
OI00003798,O0001517,P0052,1,604.83,0,604.83
OI00003799,O0001517,P0026,1,366.66,0,366.66
OI00003800,O0001517,P0042,1,785.40,10,706.86
OI00003801,O0001518,P0046,1,1240.65,0,1240.65
OI00003802,O0001518,P0042,1,785.40,10,706.86
OI00003803,O0001518,P0018,1,839.52,15,713.59
OI00003804,O0001518,P0057,3,1179.24,0,3537.72
OI00003805,O0001519,P0028,2,598.14,0,1196.28
OI00003806,O0001520,P0052,1,604.83,5,574.59
OI00003807,O0001521,P0023,1,1336.83,0,1336.83
OI00003808,O0001522,P0002,1,313.06,15,266.10
OI00003809,O0001522,P0060,1,102.61,5,97.48
OI00003810,O0001523,P0048,1,99.71,0,99.71
OI00003811,O0001524,P0022,1,1282.59,0,1282.59
OI00003812,O0001524,P0036,1,101.46,10,91.31
OI00003813,O0001525,P0035,1,1339.16,10,1205.24
OI00003814,O0001525,P0056,2,1060.69,5,2015.31
OI00003815,O0001526,P0020,1,1044.61,5,992.38
OI00003816,O0001526,P0006,1,762.29,10,686.06
OI00003817,O0001526,P0045,1,1130.26,5,1073.75
OI00003818,O0001526,P0046,2,1240.65,10,2233.17
OI00003819,O0001527,P0037,2,265.67,0,531.34
OI00003820,O0001527,P0055,1,931.83,15,792.06
OI00003821,O0001528,P0060,1,102.61,0,102.61
OI00003822,O0001528,P0047,1,1350.45,5,1282.93
OI00003823,O0001529,P0015,1,427.79,0,427.79
OI00003824,O0001529,P0019,1,893.32,0,893.32
OI00003825,O0001529,P0026,1,366.66,10,329.99
OI00003826,O0001530,P0019,1,893.32,0,893.32
OI00003827,O0001530,P0025,1,266.10,0,266.10
OI00003828,O0001531,P0025,1,266.10,15,226.19
OI00003829,O0001532,P0057,1,1179.24,10,1061.32
OI00003830,O0001532,P0008,1,1054.76,0,1054.76
OI00003831,O0001532,P0059,1,1368.20,0,1368.20
OI00003832,O0001532,P0029,1,703.99,15,598.39
OI00003833,O0001533,P0020,2,1044.61,5,1984.76
OI00003834,O0001534,P0006,1,762.29,5,724.18
OI00003835,O0001534,P0009,1,1133.54,0,1133.54
OI00003836,O0001534,P0043,2,928.06,10,1670.51
OI00003837,O0001534,P0046,2,1240.65,5,2357.24
OI00003838,O0001535,P0045,1,1130.26,0,1130.26
OI00003839,O0001536,P0049,1,231.91,0,231.91
OI00003840,O0001536,P0054,1,769.72,10,692.75
OI00003841,O0001536,P0021,1,1159.91,0,1159.91
OI00003842,O0001536,P0048,1,99.71,0,99.71
OI00003843,O0001537,P0005,1,694.42,15,590.26
OI00003844,O0001537,P0019,1,893.32,0,893.32
OI00003845,O0001537,P0059,1,1368.20,0,1368.20
OI00003846,O0001538,P0004,3,606.51,0,1819.53
OI00003847,O0001538,P0023,1,1336.83,15,1136.31
OI00003848,O0001539,P0014,1,348.45,0,348.45
OI00003849,O0001539,P0060,1,102.61,0,102.61
OI00003850,O0001539,P0020,2,1044.61,5,1984.76
OI00003851,O0001539,P0043,1,928.06,0,928.06
OI00003852,O0001540,P0042,1,785.40,0,785.40
OI00003853,O0001540,P0040,2,595.34,5,1131.15
OI00003854,O0001541,P0057,1,1179.24,0,1179.24
OI00003855,O0001541,P0045,1,1130.26,0,1130.26
OI00003856,O0001541,P0013,1,257.07,5,244.22
OI00003857,O0001542,P0042,1,785.40,5,746.13
OI00003858,O0001542,P0007,2,902.47,5,1714.69
OI00003859,O0001542,P0028,1,598.14,0,598.14
OI00003860,O0001542,P0015,2,427.79,5,812.80
OI00003861,O0001543,P0024,1,133.54,0,133.54
OI00003862,O0001543,P0001,1,236.92,10,213.23
OI00003863,O0001544,P0060,2,102.61,0,205.22
OI00003864,O0001544,P0030,1,794.06,15,674.95
OI00003865,O0001544,P0043,1,928.06,5,881.66
OI00003866,O0001544,P0024,1,133.54,0,133.54
OI00003867,O0001545,P0003,1,496.81,0,496.81
OI00003868,O0001546,P0016,1,579.49,15,492.57
OI00003869,O0001547,P0056,1,1060.69,5,1007.66
OI00003870,O0001548,P0014,1,348.45,0,348.45
OI00003871,O0001549,P0028,2,598.14,15,1016.84
OI00003872,O0001549,P0025,1,266.10,0,266.10
OI00003873,O0001549,P0015,1,427.79,0,427.79
OI00003874,O0001549,P0049,1,231.91,0,231.91
OI00003875,O0001550,P0017,2,682.56,0,1365.12
OI00003876,O0001550,P0003,1,496.81,0,496.81
OI00003877,O0001550,P0025,3,266.10,0,798.30
OI00003878,O0001551,P0057,2,1179.24,0,2358.48
OI00003879,O0001551,P0046,1,1240.65,0,1240.65
OI00003880,O0001552,P0036,1,101.46,10,91.31
OI00003881,O0001552,P0057,1,1179.24,0,1179.24
OI00003882,O0001552,P0056,1,1060.69,0,1060.69
OI00003883,O0001552,P0009,1,1133.54,5,1076.86
OI00003884,O0001553,P0003,3,496.81,15,1266.87
OI00003885,O0001553,P0052,1,604.83,0,604.83
OI00003886,O0001553,P0037,2,265.67,0,531.34
OI00003887,O0001554,P0021,1,1159.91,10,1043.92
OI00003888,O0001554,P0046,1,1240.65,15,1054.55
OI00003889,O0001555,P0009,1,1133.54,0,1133.54
OI00003890,O0001555,P0003,1,496.81,0,496.81
OI00003891,O0001556,P0003,1,496.81,0,496.81
OI00003892,O0001557,P0047,1,1350.45,15,1147.88
OI00003893,O0001557,P0032,1,1037.48,15,881.86
OI00003894,O0001558,P0056,1,1060.69,0,1060.69
OI00003895,O0001558,P0031,1,874.24,15,743.10
OI00003896,O0001558,P0023,2,1336.83,0,2673.66
OI00003897,O0001559,P0048,2,99.71,15,169.51
OI00003898,O0001559,P0046,2,1240.65,0,2481.30
OI00003899,O0001560,P0046,2,1240.65,10,2233.17
OI00003900,O0001560,P0025,1,266.10,0,266.10
OI00003901,O0001561,P0007,2,902.47,10,1624.45
OI00003902,O0001561,P0003,1,496.81,0,496.81
OI00003903,O0001561,P0042,2,785.40,0,1570.80
OI00003904,O0001561,P0013,2,257.07,0,514.14
OI00003905,O0001562,P0025,1,266.10,10,239.49
OI00003906,O0001562,P0039,2,474.61,0,949.22
OI00003907,O0001562,P0057,1,1179.24,0,1179.24
OI00003908,O0001563,P0010,1,1286.45,5,1222.13
OI00003909,O0001564,P0052,1,604.83,0,604.83
OI00003910,O0001564,P0058,1,1293.33,0,1293.33
OI00003911,O0001564,P0054,2,769.72,0,1539.44
OI00003912,O0001565,P0008,1,1054.76,0,1054.76
OI00003913,O0001566,P0048,1,99.71,0,99.71
OI00003914,O0001566,P0030,2,794.06,10,1429.31
OI00003915,O0001566,P0020,1,1044.61,0,1044.61
OI00003916,O0001567,P0035,1,1339.16,0,1339.16
OI00003917,O0001568,P0008,1,1054.76,0,1054.76
OI00003918,O0001569,P0011,1,1360.30,10,1224.27
OI00003919,O0001569,P0007,1,902.47,0,902.47
OI00003920,O0001570,P0021,1,1159.91,15,985.92
OI00003921,O0001571,P0048,2,99.71,10,179.48
OI00003922,O0001571,P0010,1,1286.45,10,1157.81
OI00003923,O0001571,P0005,1,694.42,5,659.70
