order_id,customer_id,order_ts,channel,status,region,payment_method,total_amount
O0001549,C00041,2025-09-18T19:37:00,web,completed,东北,card,1942.64
O0001550,C00147,2025-08-04T01:43:00,web,completed,西南,bank_transfer,2660.23
O0001551,C00040,2026-01-25T19:38:00,mobile,completed,东北,bank_transfer,3599.13
O0001552,C00128,2026-01-17T20:02:00,web,completed,华北,bank_transfer,3408.11
O0001553,C00128,2026-04-02T03:05:00,web,completed,华北,wallet,2403.04
O0001554,C00109,2026-03-18T12:41:00,mobile,completed,华东,bank_transfer,2098.47
O0001555,C00132,2026-02-27T14:14:00,mobile,completed,东北,wallet,1630.35
O0001556,C00056,2025-10-25T15:05:00,mobile,completed,东北,wallet,496.81
O0001557,C00117,2025-10-16T20:00:00,store,completed,华东,wallet,2029.74
O0001558,C00251,2025-12-27T15:13:00,store,completed,华东,card,4477.45
O0001559,C00232,2025-08-24T10:51:00,store,completed,东北,bank_transfer,2650.81
O0001560,C00210,2026-01-04T22:01:00,store,completed,西南,wallet,2499.27
O0001561,C00224,2026-01-24T14:02:00,partner,completed,华北,wallet,4206.20
O0001562,C00104,2026-06-23T03:06:00,mobile,shipped,东北,bank_transfer,2367.95
O0001563,C00271,2025-08-14T17:10:00,store,processing,东北,wallet,1222.13
O0001564,C00237,2026-03-07T11:41:00,web,completed,华北,card,3437.60
O0001565,C00025,2025-10-02T14:55:00,mobile,shipped,华南,bank_transfer,1054.76
O0001566,C00016,2026-01-13T03:10:00,mobile,completed,华北,card,2573.63
O0001567,C00253,2026-06-02T02:54:00,partner,completed,华南,wallet,1339.16
O0001568,C00050,2025-11-20T18:16:00,mobile,completed,华北,card,1054.76
O0001569,C00261,2026-01-06T09:21:00,partner,completed,华北,wallet,2126.74
O0001570,C00007,2025-09-18T01:44:00,store,completed,华东,wallet,985.92
O0001571,C00257,2025-11-15T13:34:00,mobile,completed,华东,bank_transfer,1996.98
O0001572,C00151,2025-09-08T11:36:00,store,completed,华东,bank_transfer,1664.00
O0001573,C00242,2025-11-01T08:35:00,web,completed,东北,card,817.50
O0001574,C00216,2026-05-14T01:00:00,web,completed,华南,wallet,3688.53
O0001575,C00004,2025-11-30T07:49:00,web,completed,西南,bank_transfer,966.69
O0001576,C00181,2026-03-24T17:38:00,mobile,shipped,华南,wallet,1848.78
O0001577,C00298,2026-06-06T14:26:00,mobile,completed,华东,wallet,4017.30
O0001578,C00005,2026-01-02T22:55:00,store,completed,华南,bank_transfer,879.67
O0001579,C00036,2026-04-29T16:19:00,web,completed,华北,bank_transfer,202.92
O0001580,C00114,2026-01-04T22:55:00,mobile,completed,华南,bank_transfer,1820.97
O0001581,C00118,2026-01-09T03:01:00,store,completed,华南,wallet,3670.21
O0001582,C00164,2025-09-03T05:32:00,web,processing,东北,wallet,2130.49
O0001583,C00051,2026-05-20T11:21:00,partner,completed,东北,card,4114.31
O0001584,C00247,2026-06-24T12:37:00,mobile,completed,华北,wallet,2410.11
O0001585,C00107,2026-04-08T09:00:00,store,completed,华北,bank_transfer,2857.06
O0001586,C00159,2026-04-05T19:14:00,web,completed,西南,wallet,2689.64
O0001587,C00080,2026-01-18T00:33:00,mobile,completed,华南,card,901.59
O0001588,C00240,2026-06-30T06:20:00,mobile,completed,华南,card,3878.61
O0001589,C00174,2025-11-02T12:32:00,web,completed,华北,card,1475.37
O0001590,C00239,2026-03-02T05:01:00,web,completed,华北,wallet,3641.84
O0001591,C00046,2025-10-16T20:26:00,partner,completed,华北,bank_transfer,2117.66
O0001592,C00066,2025-08-29T03:58:00,web,completed,西南,bank_transfer,2453.66
O0001593,C00063,2026-01-15T17:55:00,partner,shipped,华北,card,2222.45
O0001594,C00142,2026-03-02T22:38:00,mobile,cancelled,华南,bank_transfer,0.00
O0001595,C00221,2026-04-21T01:41:00,store,completed,华东,bank_transfer,1476.25
O0001596,C00037,2026-04-21T01:51:00,web,completed,华东,wallet,1530.25
O0001597,C00176,2025-10-23T14:36:00,mobile,completed,西南,wallet,3814.41
O0001598,C00109,2025-09-05T03:15:00,web,completed,华东,card,2815.98
O0001599,C00030,2026-02-04T00:33:00,mobile,completed,东北,card,3350.04
O0001600,C00250,2025-11-01T15:52:00,store,completed,东北,wallet,2089.22
O0001601,C00300,2026-06-07T13:22:00,partner,completed,西南,bank_transfer,1056.32
O0001602,C00010,2026-06-10T12:26:00,partner,processing,华东,bank_transfer,2865.54
O0001603,C00052,2025-12-28T15:33:00,web,completed,华北,wallet,1951.03
O0001604,C00272,2025-12-31T15:56:00,mobile,processing,西南,card,1874.78
O0001605,C00284,2025-12-28T12:04:00,partner,completed,华南,card,1060.16
O0001606,C00110,2026-04-29T05:29:00,mobile,completed,东北,bank_transfer,4353.16
O0001607,C00180,2026-05-15T22:35:00,mobile,completed,东北,bank_transfer,2333.10
O0001608,C00203,2025-08-09T12:45:00,mobile,completed,华北,card,2769.31
O0001609,C00278,2025-12-07T02:32:00,partner,completed,华南,card,5641.26
O0001610,C00211,2025-11-26T11:47:00,web,completed,西南,card,3036.10
O0001611,C00049,2026-05-30T15:50:00,web,completed,华东,card,1616.55
O0001612,C00023,2026-02-26T04:10:00,partner,completed,华东,bank_transfer,2584.78
O0001613,C00297,2025-11-09T19:36:00,mobile,processing,华东,wallet,1703.88
O0001614,C00186,2026-03-30T21:34:00,store,completed,西南,wallet,1222.13
O0001615,C00024,2026-04-28T22:16:00,web,completed,华北,card,1581.79
O0001616,C00200,2026-01-15T23:55:00,store,completed,华南,wallet,2939.58
O0001617,C00064,2026-07-29T02:05:00,web,completed,西南,wallet,2361.11
O0001618,C00005,2025-12-06T22:00:00,partner,completed,华南,bank_transfer,2400.62
O0001619,C00171,2026-06-15T01:25:00,store,completed,西南,card,2276.89
O0001620,C00182,2026-06-16T04:39:00,web,completed,华北,wallet,4439.25
O0001621,C00273,2026-04-12T08:16:00,partner,completed,华东,card,874.24
O0001622,C00180,2026-01-02T04:49:00,mobile,completed,东北,wallet,3733.43
O0001623,C00128,2026-06-10T22:15:00,web,completed,华北,card,1859.46
O0001624,C00215,2026-03-26T16:13:00,store,cancelled,东北,wallet,0.00
O0001625,C00261,2025-08-03T17:19:00,mobile,completed,华北,wallet,4313.56
O0001626,C00201,2025-12-29T07:32:00,store,completed,西南,card,5197.29
O0001627,C00132,2026-05-21T02:49:00,mobile,completed,东北,bank_transfer,1225.53
O0001628,C00281,2026-04-29T06:29:00,web,completed,西南,bank_transfer,2394.61
O0001629,C00122,2025-12-01T03:18:00,web,completed,西南,card,133.37
O0001630,C00261,2026-05-04T04:09:00,partner,completed,华北,wallet,488.48
O0001631,C00134,2026-06-23T05:34:00,mobile,completed,华北,wallet,1346.05
O0001632,C00092,2026-05-23T12:27:00,mobile,completed,华南,card,933.73
O0001633,C00069,2025-11-04T23:32:00,web,completed,华北,card,3131.90
O0001634,C00024,2026-04-26T18:08:00,store,completed,华北,wallet,3983.03
O0001635,C00111,2025-12-07T13:46:00,web,completed,东北,wallet,1368.20
O0001636,C00159,2025-10-15T13:48:00,partner,processing,西南,wallet,3852.99
O0001637,C00180,2025-11-23T10:25:00,partner,completed,东北,wallet,3440.40
O0001638,C00056,2025-12-07T21:33:00,web,completed,东北,bank_transfer,1292.28
O0001639,C00299,2026-04-11T18:15:00,web,completed,华北,card,3733.44
O0001640,C00117,2026-03-22T23:00:00,partner,completed,华东,bank_transfer,3577.67
O0001641,C00255,2026-04-12T01:56:00,store,completed,华北,wallet,3947.63
O0001642,C00143,2025-12-09T15:13:00,web,completed,西南,bank_transfer,1955.26
O0001643,C00072,2025-12-15T20:04:00,mobile,completed,华东,card,3781.78
O0001644,C00243,2026-02-28T23:35:00,store,completed,西南,bank_transfer,2914.35
O0001645,C00101,2026-05-07T13:33:00,store,completed,华东,bank_transfer,1368.20
O0001646,C00172,2025-12-16T04:32:00,web,completed,西南,card,902.47
O0001647,C00276,2026-07-22T05:40:00,mobile,completed,东北,card,1445.65
O0001648,C00187,2025-09-04T03:30:00,partner,completed,西南,card,3598.64
O0001649,C00239,2026-04-24T01:40:00,store,completed,华北,bank_transfer,3511.41
O0001650,C00087,2026-03-07T17:56:00,partner,completed,华北,card,4611.63
O0001651,C00262,2025-10-12T09:12:00,web,completed,华北,card,2022.43
O0001652,C00253,2025-08-29T21:30:00,web,completed,华南,bank_transfer,937.80
O0001653,C00242,2025-08-10T01:05:00,mobile,shipped,东北,bank_transfer,2002.62
O0001654,C00236,2026-05-19T04:07:00,mobile,shipped,华东,wallet,2451.17
O0001655,C00046,2026-04-14T18:18:00,mobile,shipped,华北,card,1044.61
O0001656,C00092,2025-12-30T11:17:00,store,completed,华南,card,496.81
O0001657,C00207,2025-12-15T08:01:00,partner,processing,华北,card,1299.79
O0001658,C00139,2026-02-12T05:56:00,partner,completed,华北,wallet,3206.21
O0001659,C00284,2026-01-06T02:53:00,store,completed,华南,wallet,231.91
O0001660,C00216,2026-04-27T22:18:00,partner,completed,华南,card,888.44
O0001661,C00125,2025-08-07T07:48:00,store,completed,华北,card,2722.32
O0001662,C00227,2025-09-22T23:16:00,web,completed,西南,wallet,2873.94
O0001663,C00050,2025-08-17T05:01:00,partner,completed,华北,wallet,2301.37
O0001664,C00281,2026-07-08T21:34:00,web,completed,西南,wallet,2916.65
O0001665,C00270,2026-04-06T00:49:00,web,completed,华南,wallet,2217.52
O0001666,C00267,2026-01-12T01:02:00,web,completed,华北,bank_transfer,1044.61
O0001667,C00039,2026-05-10T18:23:00,store,processing,东北,card,383.66
O0001668,C00228,2026-01-26T01:58:00,store,completed,华东,bank_transfer,2477.81
O0001669,C00091,2025-12-02T09:28:00,web,completed,东北,wallet,3380.46
O0001670,C00123,2025-11-17T08:53:00,mobile,completed,华东,bank_transfer,3645.54
O0001671,C00268,2025-10-21T11:55:00,partner,completed,华东,card,1719.19
O0001672,C00102,2026-01-03T22:17:00,partner,processing,华北,card,5304.58
O0001673,C00155,2026-05-16T06:21:00,store,completed,华东,wallet,2546.44
O0001674,C00071,2026-07-14T15:41:00,mobile,processing,东北,card,113.51
O0001675,C00265,2025-09-14T19:38:00,mobile,processing,西南,wallet,2678.32
O0001676,C00055,2025-09-23T16:48:00,mobile,completed,东北,card,1441.77
O0001677,C00081,2025-09-28T15:48:00,mobile,completed,华北,card,3822.30
O0001678,C00029,2025-10-08T11:08:00,mobile,completed,西南,wallet,3982.93
O0001679,C00060,2025-10-06T20:58:00,web,processing,西南,card,2531.60
O0001680,C00236,2025-11-04T23:55:00,store,completed,华东,card,2746.74
O0001681,C00154,2025-11-04T08:59:00,partner,cancelled,东北,wallet,0.00
O0001682,C00202,2025-09-06T12:53:00,partner,completed,东北,bank_transfer,265.67
O0001683,C00018,2026-04-21T09:37:00,store,completed,华东,card,588.82
O0001684,C00073,2026-02-24T20:04:00,store,completed,华东,card,3530.85
O0001685,C00051,2026-04-04T12:39:00,store,processing,东北,card,857.35
O0001686,C00233,2025-09-08T12:01:00,partner,completed,华东,card,3703.48
O0001687,C00089,2026-02-18T01:37:00,web,completed,西南,wallet,893.32
O0001688,C00106,2026-07-20T03:30:00,mobile,processing,华东,card,755.57
O0001689,C00273,2026-04-01T03:27:00,web,completed,华东,bank_transfer,1896.23
O0001690,C00083,2025-11-23T12:52:00,store,processing,华南,bank_transfer,1354.52
O0001691,C00104,2025-12-27T22:10:00,mobile,completed,东北,bank_transfer,3579.95
O0001692,C00036,2025-12-20T16:43:00,mobile,completed,华北,bank_transfer,2445.99
O0001693,C00261,2026-01-04T20:04:00,web,completed,华北,bank_transfer,5341.51
O0001694,C00060,2025-08-03T16:39:00,partner,completed,西南,card,2740.26
O0001695,C00065,2026-03-27T06:43:00,store,completed,西南,bank_transfer,3524.13
O0001696,C00004,2025-09-22T04:09:00,mobile,completed,西南,card,633.59
O0001697,C00112,2025-11-01T13:38:00,partner,completed,华北,card,1252.18
O0001698,C00268,2026-05-17T16:51:00,partner,completed,华东,bank_transfer,2724.84
O0001699,C00044,2026-04-17T23:39:00,mobile,completed,华东,card,3799.30
O0001700,C00295,2025-08-28T03:21:00,store,completed,华南,wallet,696.90
O0001701,C00183,2026-02-10T21:41:00,partner,completed,华南,card,2668.71
O0001702,C00069,2025-12-13T05:07:00,mobile,completed,华北,card,1225.89
O0001703,C00168,2026-03-12T16:34:00,mobile,completed,东北,bank_transfer,2909.20
O0001704,C00076,2025-10-21T20:06:00,mobile,completed,华南,card,1561.65
O0001705,C00096,2025-11-04T00:53:00,store,shipped,西南,card,1599.28
O0001706,C00145,2025-09-04T11:41:00,store,completed,东北,bank_transfer,1205.24
O0001707,C00201,2025-11-22T18:25:00,partner,completed,西南,bank_transfer,3721.95
O0001708,C00235,2026-07-26T19:44:00,mobile,completed,华北,wallet,694.42
O0001709,C00218,2026-06-27T20:18:00,web,completed,华北,wallet,313.61
O0001710,C00184,2025-10-02T05:17:00,store,cancelled,西南,wallet,0.00
O0001711,C00136,2026-05-01T14:34:00,web,cancelled,华东,wallet,0.00
O0001712,C00034,2026-04-18T02:10:00,partner,completed,华东,bank_transfer,1159.91
O0001713,C00134,2025-10-28T13:56:00,mobile,completed,华北,wallet,3435.39
O0001714,C00213,2026-02-15T18:31:00,web,processing,华南,bank_transfer,2340.63
O0001715,C00130,2026-04-02T14:11:00,mobile,completed,华北,card,3040.79
O0001716,C00267,2026-05-17T12:36:00,web,completed,华北,card,2002.12
O0001717,C00113,2025-08-03T03:30:00,store,completed,华北,bank_transfer,2396.63
O0001718,C00279,2026-01-13T21:22:00,store,processing,西南,bank_transfer,1407.98
O0001719,C00196,2026-06-27T13:25:00,partner,completed,华北,wallet,3232.17
O0001720,C00184,2026-05-04T16:47:00,web,shipped,西南,card,89.74
O0001721,C00116,2026-06-20T13:09:00,partner,completed,西南,bank_transfer,2852.68
O0001722,C00159,2025-08-23T14:43:00,store,completed,西南,bank_transfer,2761.37
O0001723,C00104,2026-03-30T22:30:00,store,completed,东北,card,1864.97
O0001724,C00285,2026-05-26T13:25:00,web,completed,西南,bank_transfer,2994.44
O0001725,C00297,2026-07-23T18:07:00,web,completed,华东,bank_transfer,682.56
O0001726,C00038,2026-02-02T02:35:00,partner,shipped,华南,card,2201.86
O0001727,C00235,2026-04-28T07:59:00,store,completed,华北,wallet,2352.85
O0001728,C00249,2025-12-24T02:48:00,store,completed,华东,card,1229.61
O0001729,C00121,2026-01-06T06:15:00,store,completed,华南,bank_transfer,3230.57
O0001730,C00103,2025-12-15T17:10:00,partner,completed,东北,card,1360.30
O0001731,C00084,2025-10-01T07:05:00,mobile,completed,华北,bank_transfer,1599.59
O0001732,C00098,2025-11-20T05:56:00,mobile,completed,华南,bank_transfer,545.86
O0001733,C00201,2025-08-15T03:54:00,web,completed,西南,bank_transfer,3320.16
O0001734,C00235,2026-03-02T18:06:00,mobile,completed,华北,bank_transfer,1644.06
O0001735,C00240,2026-06-01T18:20:00,store,completed,华南,card,3592.76
O0001736,C00024,2025-11-02T12:35:00,mobile,completed,华北,card,3545.10
O0001737,C00271,2026-06-26T19:25:00,store,completed,东北,wallet,496.81
O0001738,C00070,2025-08-01T22:53:00,web,completed,西南,card,647.95
O0001739,C00134,2025-08-27T10:31:00,partner,completed,华北,bank_transfer,2840.01
O0001740,C00276,2025-11-06T19:46:00,partner,completed,东北,bank_transfer,4341.91
O0001741,C00090,2026-01-28T12:51:00,partner,completed,东北,wallet,3791.51
O0001742,C00241,2026-03-12T05:18:00,web,completed,东北,card,695.05
O0001743,C00033,2025-10-04T00:19:00,partner,cancelled,华南,card,0.00
O0001744,C00062,2026-07-07T17:15:00,web,completed,华北,bank_transfer,4360.93
O0001745,C00002,2026-06-04T19:31:00,mobile,completed,华北,bank_transfer,966.44
O0001746,C00254,2026-06-16T03:23:00,store,completed,华南,card,1902.25
O0001747,C00261,2026-06-05T05:45:00,store,completed,华北,card,97.48
O0001748,C00166,2026-02-25T13:08:00,partner,completed,东北,card,1058.47
O0001749,C00137,2026-03-07T09:16:00,mobile,completed,华北,card,853.83
O0001750,C00137,2026-07-14T03:11:00,mobile,completed,华北,wallet,485.64
O0001751,C00268,2026-06-04T01:02:00,store,completed,华东,bank_transfer,1156.62
O0001752,C00294,2025-12-29T01:00:00,mobile,completed,东北,card,7355.39
O0001753,C00175,2026-05-16T20:54:00,store,completed,西南,bank_transfer,102.61
O0001754,C00256,2025-08-16T12:12:00,store,completed,西南,card,874.24
O0001755,C00203,2026-04-28T05:21:00,partner,completed,华北,wallet,4518.44
O0001756,C00097,2025-09-11T14:43:00,partner,completed,东北,wallet,5795.86
O0001757,C00192,2026-05-23T07:42:00,partner,shipped,西南,wallet,3953.79
O0001758,C00142,2025-12-09T18:32:00,mobile,completed,华南,bank_transfer,1593.70
O0001759,C00295,2026-04-29T11:51:00,partner,completed,华南,wallet,148.19
O0001760,C00134,2026-04-14T09:38:00,partner,completed,华北,wallet,4766.81
O0001761,C00133,2026-03-24T04:07:00,web,cancelled,华南,wallet,0.00
O0001762,C00022,2026-04-21T20:20:00,web,shipped,华南,bank_transfer,739.96
O0001763,C00175,2025-08-23T04:09:00,mobile,completed,西南,bank_transfer,1706.68
O0001764,C00146,2025-08-27T05:44:00,partner,completed,华北,card,839.52
O0001765,C00227,2025-10-03T03:35:00,web,completed,西南,card,794.06
O0001766,C00244,2026-02-26T13:37:00,web,completed,华东,bank_transfer,2048.39
O0001767,C00245,2025-12-04T00:53:00,store,completed,东北,wallet,2408.99
O0001768,C00147,2025-12-15T19:09:00,partner,shipped,西南,card,2162.81
O0001769,C00061,2025-11-30T20:28:00,web,completed,华东,card,2632.12
O0001770,C00167,2026-01-17T06:33:00,store,completed,华北,card,1299.25
O0001771,C00091,2025-08-16T21:56:00,mobile,completed,东北,wallet,3428.36
O0001772,C00091,2025-11-18T11:16:00,web,completed,东北,wallet,2659.83
O0001773,C00091,2026-05-17T19:46:00,web,completed,东北,wallet,1740.23
O0001774,C00196,2026-06-17T00:50:00,partner,completed,华北,wallet,2549.95
O0001775,C00023,2026-03-13T16:10:00,mobile,completed,华东,bank_transfer,1105.19
O0001776,C00143,2025-08-18T22:43:00,store,completed,西南,card,2999.25
O0001777,C00092,2025-10-02T12:38:00,partner,completed,华南,card,4343.36
O0001778,C00250,2026-07-07T18:58:00,web,completed,东北,card,3057.82
O0001779,C00108,2026-04-19T18:10:00,mobile,shipped,华南,bank_transfer,4210.74
O0001780,C00295,2025-09-30T05:27:00,mobile,processing,华南,wallet,893.32
O0001781,C00193,2025-10-23T14:14:00,partner,completed,东北,bank_transfer,2173.16
O0001782,C00276,2026-05-15T22:34:00,mobile,completed,东北,wallet,2743.35
O0001783,C00028,2026-03-30T07:54:00,store,shipped,东北,bank_transfer,2565.36
O0001784,C00076,2025-11-27T11:17:00,store,completed,华南,card,538.33
O0001785,C00285,2025-09-04T23:14:00,partner,completed,西南,card,3096.32
O0001786,C00030,2025-09-27T18:12:00,store,completed,东北,bank_transfer,992.32
O0001787,C00144,2025-12-15T19:49:00,mobile,completed,西南,bank_transfer,2408.45
O0001788,C00141,2025-12-16T07:55:00,mobile,cancelled,西南,bank_transfer,0.00
